"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","intellCows","intellPigs","intellChicken","intellFish","intellHumans","intellDogs","intellHorses","mediaConsumed","numDiscussions","feelTherm","goalEliminateMeat","goalReduceMeat","FFQtotalSumMeat"
0.931372549019608,"2016-08-10 03:32:18","2016-08-10 03:37:10",1,"8acc24c4d36bea9189905936a164d738","8acc24c4d36bea9189905936a164d738","8acc24c4d36bea9189905936a164d738",14,14,3.5,1,1,14,3.5,3.5,3.5,14,3.5,0,0,14,6,6,4,5,4,4,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,5,2,1,7,6,6,1,2,2,1,2,37
0.931372549019608,"2016-08-10 03:45:02","2016-08-10 03:49:32",1,"89fa7a9bdb985e0cf3e5705a0f9d81c7","89fa7a9bdb985e0cf3e5705a0f9d81c7","89fa7a9bdb985e0cf3e5705a0f9d81c7",3.5,3.5,1,1,1,1,1,3.5,3.5,3.5,3.5,3.5,1,3.5,5,6,4,5,4,4,4,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,3,5,7,6,6,2,0,9,3,4,8.5
0.931372549019608,"2016-08-10 03:47:11","2016-08-10 03:52:43",1,"8dcfe5e6bc31f9add980f7afefc55106","8dcfe5e6bc31f9add980f7afefc55106","8dcfe5e6bc31f9add980f7afefc55106",1,1,1,1,1,1,0,1,28,28,14,28,1,28,2,6,1,5,2,5,4,6,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,7,2,7,7,6,7,6,1,2,10,6,6,5
0.931372549019608,"2016-08-10 03:22:48","2016-08-10 03:57:52",1,"5d75fa381315d7fd2327e4f59c10ddbe","5d75fa381315d7fd2327e4f59c10ddbe","5d75fa381315d7fd2327e4f59c10ddbe",28,1,3.5,0,1,3.5,14,3.5,14,14,1,3.5,0,14,5,5,4,1,4,1,1,1,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,1,2,2,7,6,6,2,4,3,1,1,23
0.931372549019608,"2016-08-10 03:57:51","2016-08-10 04:03:06",1,"18a26fe14c060566bb96df792a66ddc7","18a26fe14c060566bb96df792a66ddc7","18a26fe14c060566bb96df792a66ddc7",14,3.5,3.5,1,3.5,3.5,0,3.5,3.5,14,3.5,3.5,0,14,5,4,4,4,4,3,3,1,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,6,3,2,7,5,6,2,1,5,1,4,15
0.931372549019608,"2016-08-10 04:49:31","2016-08-10 04:55:20",1,"63c55b8d8e40b9c5b23b6bcd7cb20594","63c55b8d8e40b9c5b23b6bcd7cb20594","63c55b8d8e40b9c5b23b6bcd7cb20594",3.5,1,1,3.5,0,1,0,1,1,14,1,1,0,14,5,7,3,4,1,6,7,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,5,5,3,3,7,6,5,1,1,10,6,7,6.5
0.931372549019608,"2016-08-10 05:16:34","2016-08-10 05:22:01",1,"1eef52e04b830ac74c56a82b9203108e","1eef52e04b830ac74c56a82b9203108e","1eef52e04b830ac74c56a82b9203108e",14,3.5,1,3.5,1,3.5,1,0,1,14,3.5,3.5,0,14,6,4,4,4,2,6,7,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,6,2,2,7,5,3,0,0,1,1,5,13.5
0.931372549019608,"2016-08-10 05:29:37","2016-08-10 05:34:51",1,"4b66ab038829716df1707472d185de1f","4b66ab038829716df1707472d185de1f","4b66ab038829716df1707472d185de1f",14,3.5,1,0,3.5,3.5,0,14,14,14,14,3.5,14,14,6,4,3,5,2,5,7,7,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,3,7,6,3,7,6,6,3,2,7,1,1,11.5
0.931372549019608,"2016-08-10 05:31:38","2016-08-10 05:36:03",1,"aa2108e7ff801c7e990ec6d213be5e13","aa2108e7ff801c7e990ec6d213be5e13","aa2108e7ff801c7e990ec6d213be5e13",14,3.5,3.5,3.5,3.5,3.5,1,3.5,14,14,1,3.5,1,14,6,4,4,5,3,4,5,5,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,5,5,4,6,5,5,0,0,5,3,5,18.5
0.931372549019608,"2016-08-10 05:37:14","2016-08-10 05:40:56",1,"429e19863342da471de96fcf9a1bdaea","429e19863342da471de96fcf9a1bdaea","429e19863342da471de96fcf9a1bdaea",14,3.5,3.5,3.5,3.5,3.5,0,3.5,14,14,0,3.5,0,14,6,5,4,3,5,4,4,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,4,6,5,5,0,0,5,1,3,17.5
0.931372549019608,"2016-08-10 05:44:17","2016-08-10 05:52:41",1,"2c6a418a55da47c87ed90bf7bedea96c","2c6a418a55da47c87ed90bf7bedea96c","2c6a418a55da47c87ed90bf7bedea96c",3.5,3.5,1,1,1,1,0,1,3.5,3.5,1,3.5,0,14,5,5,4,2,6,2,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,2,2,1,5,3,2,0,0,6,2,6,7.5
0.931372549019608,"2016-08-10 05:41:16","2016-08-10 05:53:01",1,"1a287df4edc9ceaec98687019dcf9a2a","1a287df4edc9ceaec98687019dcf9a2a","1a287df4edc9ceaec98687019dcf9a2a",3.5,3.5,1,3.5,0,3.5,0,3.5,14,3.5,1,1,1,14,6,7,5,4,3,4,4,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,5,3,1,6,6,6,3,0,7,1,2,11.5
0.931372549019608,"2016-08-10 05:59:35","2016-08-10 06:04:45",1,"d05b536e624c43d87bba99d49f52c87d","d05b536e624c43d87bba99d49f52c87d","d05b536e624c43d87bba99d49f52c87d",3.5,14,3.5,1,1,3.5,3.5,0,3.5,28,14,3.5,0,14,6,6,3,6,1,7,4,7,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,7,2,4,7,7,7,0,1,2,1,6,26.5
0.931372549019608,"2016-08-10 06:02:59","2016-08-10 06:07:58",1,"bc83af4b9e7ff6def075b4127d64a6ec","bc83af4b9e7ff6def075b4127d64a6ec","bc83af4b9e7ff6def075b4127d64a6ec",14,3.5,1,3.5,3.5,3.5,1,1,14,14,3.5,3.5,0,3.5,6,5,3,3,5,5,6,5,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,1,5,1,1,6,6,6,3,3,5,3,6,16
0.931372549019608,"2016-08-10 06:05:10","2016-08-10 06:11:11",1,"8d4d6c2189ed6c558c712b79b8a6f275","8d4d6c2189ed6c558c712b79b8a6f275","8d4d6c2189ed6c558c712b79b8a6f275",14,14,0,1,1,1,0,14,0,14,14,14,0,14,6,4,4,6,2,6,6,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,6,5,5,7,6,6,1,1,9,3,5,17
0.931372549019608,"2016-08-10 06:43:47","2016-08-10 06:46:49",1,"fdbb01d39e41d06614cad18f3be16eba","fdbb01d39e41d06614cad18f3be16eba","fdbb01d39e41d06614cad18f3be16eba",14,1,1,14,1,14,1,3.5,14,14,14,3.5,14,3.5,4,6,3,5,6,5,5,6,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,6,1,2,6,7,6,8,3,6,1,1,32
0.931372549019608,"2016-08-10 06:49:50","2016-08-10 06:52:56",1,"7c26de6ad629354575b8a8834a5cfee7","7c26de6ad629354575b8a8834a5cfee7","7c26de6ad629354575b8a8834a5cfee7",14,3.5,1,1,3.5,3.5,0,3.5,0,1,1,1,1,28,5,4,4,3,5,5,3,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,3,3,3,6,5,3,0,1,7,2,5,12.5
0.931372549019608,"2016-08-10 06:52:29","2016-08-10 06:54:59",1,"7ec90336449cd196b56d3e8aabad32c5","7ec90336449cd196b56d3e8aabad32c5","7ec90336449cd196b56d3e8aabad32c5",14,3.5,1,3.5,3.5,3.5,3.5,3.5,14,14,3.5,1,14,14,6,6,4,4,3,4,2,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,0,8,2,4,18.5
0.931372549019608,"2016-08-10 06:56:22","2016-08-10 07:01:59",1,"6681eb75825745822a6c08c9af3053fe","6681eb75825745822a6c08c9af3053fe","6681eb75825745822a6c08c9af3053fe",3.5,3.5,3.5,1,1,1,3.5,3.5,3.5,3.5,1,1,0,3.5,5,5,4,5,3,4,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,3,3,3,6,5,5,0,0,5,2,3,13.5
0.931372549019608,"2016-08-10 06:58:09","2016-08-10 07:05:14",1,"839ec60ed061dc0c09e91edebaf2b1d9","839ec60ed061dc0c09e91edebaf2b1d9","839ec60ed061dc0c09e91edebaf2b1d9",14,3.5,1,3.5,3.5,3.5,0,3.5,14,14,1,3.5,0,14,6,5,4,5,3,5,6,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,5,5,4,5,6,6,1,1,6,1,3,15
0.931372549019608,"2016-08-10 06:59:30","2016-08-10 07:12:18",1,"24acf431fc8c270d626db441b13fd11d","24acf431fc8c270d626db441b13fd11d","24acf431fc8c270d626db441b13fd11d",14,3.5,1,3.5,3.5,3.5,1,14,14,14,3.5,3.5,0,14,6,6,3,6,1,6,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,4,5,3,2,7,5,4,5,2,8,1,6,16
0.931372549019608,"2016-08-10 07:04:54","2016-08-10 07:13:02",1,"b3c7fdd5c3f7ad14fef57d29b550ee0e","b3c7fdd5c3f7ad14fef57d29b550ee0e","b3c7fdd5c3f7ad14fef57d29b550ee0e",14,3.5,3.5,0,3.5,3.5,0,3.5,1,14,1,3.5,0,3.5,6,6,3,6,2,6,6,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,3,6,5,3,6,6,6,2,0,9,2,7,14
0.931372549019608,"2016-08-10 07:09:00","2016-08-10 07:15:53",1,"9486fb07f36d03b0327a064179663dfe","9486fb07f36d03b0327a064179663dfe","9486fb07f36d03b0327a064179663dfe",14,3.5,0,3.5,0,14,0,3.5,3.5,3.5,3.5,14,14,14,6,5,4,3,4,4,3,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,3,3,5,6,5,5,2,1,5,1,3,21
0.931372549019608,"2016-08-10 07:13:32","2016-08-10 07:19:13",1,"e3be55284efd10114829c274372ae59a","e3be55284efd10114829c274372ae59a","e3be55284efd10114829c274372ae59a",3.5,3.5,1,1,1,3.5,0,3.5,3.5,3.5,3.5,1,0,14,4,5,4,5,1,6,4,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,6,3,4,6,6,6,2,0,7,1,4,10
0.931372549019608,"2016-08-10 07:18:13","2016-08-10 07:24:28",1,"3ac142f7668cd2636097fa8b1cd0d9a5","3ac142f7668cd2636097fa8b1cd0d9a5","3ac142f7668cd2636097fa8b1cd0d9a5",14,3.5,1,1,1,3.5,3.5,3.5,3.5,3.5,1,1,0,14,4,6,5,2,3,4,5,3,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,5,2,4,7,7,6,1,0,8,1,3,13.5
0.931372549019608,"2016-08-10 07:25:11","2016-08-10 07:28:44",1,"15804a2c70949e67f35e28544af5bf05","15804a2c70949e67f35e28544af5bf05","15804a2c70949e67f35e28544af5bf05",1,3.5,1,0,0,3.5,0,1,3.5,1,3.5,1,0,3.5,6,5,4,7,3,7,5,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,5,3,1,7,6,5,0,0,8,1,1,8
0.931372549019608,"2016-08-10 07:33:08","2016-08-10 07:38:13",1,"218aa6a61dd14fc56a8e2691e3128b22","218aa6a61dd14fc56a8e2691e3128b22","218aa6a61dd14fc56a8e2691e3128b22",14,3.5,1,0,1,3.5,0,0,14,3.5,1,1,0,3.5,6,5,4,3,5,2,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,3,4,6,7,6,5,0,0,6,1,3,9
0.931372549019608,"2016-08-10 07:22:18","2016-08-10 07:39:32",1,"6bb2c529e2161b365729f03965aec529","6bb2c529e2161b365729f03965aec529","6bb2c529e2161b365729f03965aec529",1,3.5,1,3.5,0,1,1,1,3.5,3.5,3.5,1,3.5,1,6,6,3,4,2,4,2,6,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,6,5,5,5,6,6,6,1,2,10,3,6,10
0.931372549019608,"2016-08-10 07:37:29","2016-08-10 07:39:49",1,"351fa032d16a0fb9bc291bfd6888ece7","351fa032d16a0fb9bc291bfd6888ece7","351fa032d16a0fb9bc291bfd6888ece7",14,14,3.5,1,0,0,0,0,3.5,14,0,0,0,3.5,5,6,4,4,2,6,3,7,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,6,7,6,5,7,7,6,0,0,5,3,6,18.5
0.931372549019608,"2016-08-10 07:51:38","2016-08-10 07:56:45",1,"eac92c0f15a3c68873dda0e655ecd76a","eac92c0f15a3c68873dda0e655ecd76a","eac92c0f15a3c68873dda0e655ecd76a",14,3.5,1,3.5,1,3.5,0,3.5,3.5,14,1,1,1,3.5,6,5,4,4,3,4,5,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,7,3,4,6,6,6,1,0,6,2,5,12.5
0.931372549019608,"2016-08-10 07:49:25","2016-08-10 07:57:08",1,"5e9f66dd0ef049afded14fdc62c7d391","5e9f66dd0ef049afded14fdc62c7d391","5e9f66dd0ef049afded14fdc62c7d391",14,3.5,3.5,3.5,3.5,3.5,0,3.5,14,14,3.5,1,0,14,6,5,4,3,3,3,3,2,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,5,3,3,7,6,5,2,0,5,1,4,17.5
0.931372549019608,"2016-08-10 07:57:01","2016-08-10 08:01:48",1,"94b067a3c101e8a26b463427cd7fc8de","94b067a3c101e8a26b463427cd7fc8de","94b067a3c101e8a26b463427cd7fc8de",14,14,3.5,14,3.5,14,0,3.5,1,3.5,0,1,0,3.5,5,4,4,4,4,4,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,5,4,3,7,6,6,0,0,5,1,3,49
0.931372549019608,"2016-08-10 08:02:02","2016-08-10 08:04:52",1,"3e042df90721e5c48839822c3fb46909","3e042df90721e5c48839822c3fb46909","3e042df90721e5c48839822c3fb46909",0,0,0,0,0,0,0,0,28,14,3.5,3.5,1,28,1,4,4,6,2,6,6,6,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,6,6,6,5,6,6,6,2,5,9,7,6,0
0.931372549019608,"2016-08-10 08:11:06","2016-08-10 08:16:10",1,"56604944f3bb9c56780f7bb0b0f6a538","56604944f3bb9c56780f7bb0b0f6a538","56604944f3bb9c56780f7bb0b0f6a538",14,3.5,1,3.5,3.5,3.5,0,3.5,3.5,14,14,3.5,0,14,5,5,4,2,5,4,4,3,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,6,6,5,4,7,7,7,0,0,7,1,3,15
0.931372549019608,"2016-08-10 08:12:17","2016-08-10 08:18:37",1,"b6f84fa5dfaac2dcbd44efe32f1d5cea","b6f84fa5dfaac2dcbd44efe32f1d5cea","b6f84fa5dfaac2dcbd44efe32f1d5cea",14,3.5,3.5,1,3.5,3.5,0,3.5,3.5,14,3.5,1,0,14,6,6,3,7,1,7,3,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,3,5,5,7,6,6,2,0,7,5,5,15
0.931372549019608,"2016-08-10 08:11:13","2016-08-10 08:30:26",1,"d72aa18235e561cfd19b8bb58c6f2387","d72aa18235e561cfd19b8bb58c6f2387","d72aa18235e561cfd19b8bb58c6f2387",14,3.5,0,3.5,0,3.5,1,3.5,3.5,14,3.5,3.5,1,14,6,4,4,4,2,5,3,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,6,2,2,7,6,5,0,0,5,1,2,11.5
0.931372549019608,"2016-08-10 08:31:32","2016-08-10 08:34:15",1,"ac8cb66afb694642207437e3850e1b40","ac8cb66afb694642207437e3850e1b40","ac8cb66afb694642207437e3850e1b40",3.5,1,0,0,0,1,0,0,14,14,14,14,14,14,1,4,4,6,2,2,6,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,2,2,2,7,7,7,4,0,0,7,7,7,2
0.931372549019608,"2016-08-10 08:13:19","2016-08-10 08:34:30",1,"1d4b2b96689dcb6a7121168ca5ec4e85","1d4b2b96689dcb6a7121168ca5ec4e85","1d4b2b96689dcb6a7121168ca5ec4e85",14,14,1,3.5,14,3.5,14,1,14,3.5,1,1,1,14,5,5,4,4,3,4,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,4,4,4,6,4,4,0,0,5,1,3,50
0.931372549019608,"2016-08-10 08:44:06","2016-08-10 08:47:42",1,"e084dd51fbf50100099d1cc66fdb520a","e084dd51fbf50100099d1cc66fdb520a","e084dd51fbf50100099d1cc66fdb520a",3.5,3.5,0,0,0,3.5,0,1,1,3.5,0,3.5,0,14,5,5,4,5,3,3,5,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,6,6,6,6,6,6,1,0,7,2,6,7
0.931372549019608,"2016-08-10 08:43:26","2016-08-10 08:48:20",1,"52387de3ab9fc8f429675be6c3e0f703","52387de3ab9fc8f429675be6c3e0f703","52387de3ab9fc8f429675be6c3e0f703",14,3.5,0,1,3.5,3.5,0,3.5,3.5,14,0,3.5,0,3.5,6,7,5,1,6,1,3,1,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,2,3,4,7,7,7,0,0,5,5,6,11.5
0.931372549019608,"2016-08-10 08:48:25","2016-08-10 08:51:58",1,"0375380cb2bdf90295d37e03720433db","0375380cb2bdf90295d37e03720433db","0375380cb2bdf90295d37e03720433db",14,3.5,1,3.5,1,3.5,1,3.5,14,14,14,14,3.5,14,5,5,3,6,1,6,5,6,NA,NA,"Whether the product is antibiotic and/or hormone free","Whether the animals had a good standard of living",NA,NA,NA,NA,5,6,5,4,6,6,6,6,4,8,3,5,13.5
0.931372549019608,"2016-08-10 08:46:10","2016-08-10 08:52:41",1,"b4cf8ed6f38658d03968f3ece3a366d0","b4cf8ed6f38658d03968f3ece3a366d0","b4cf8ed6f38658d03968f3ece3a366d0",14,1,0,1,0,0,0,1,14,14,3.5,14,14,14,3,4,4,2,1,6,6,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,6,6,5,5,5,6,6,0,2,10,4,7,2
0.931372549019608,"2016-08-10 08:46:59","2016-08-10 08:53:40",1,"8f1a0cd1b0c3b1f907f17f51563dd443","8f1a0cd1b0c3b1f907f17f51563dd443","8f1a0cd1b0c3b1f907f17f51563dd443",3.5,3.5,3.5,1,1,1,1,3.5,3.5,3.5,3.5,1,1,3.5,4,5,4,5,2,6,6,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,3,6,6,5,2,1,8,3,5,11
0.931372549019608,"2016-08-10 08:56:25","2016-08-10 09:04:21",1,"886ffb583894732df5c1d6eee5f01f40","886ffb583894732df5c1d6eee5f01f40","886ffb583894732df5c1d6eee5f01f40",3.5,14,1,3.5,1,3.5,0,1,14,14,3.5,3.5,0,14,5,4,4,6,2,6,4,7,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,3,5,2,1,7,6,6,0,0,5,1,3,23
0.931372549019608,"2016-08-10 08:58:32","2016-08-10 09:06:16",1,"5ff199fb6bcc5fd692814631cb92c66c","5ff199fb6bcc5fd692814631cb92c66c","5ff199fb6bcc5fd692814631cb92c66c",3.5,3.5,0,3.5,1,0,0,3.5,14,14,14,3.5,3.5,14,5,4,4,5,3,5,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,5,4,4,7,6,6,0,0,10,2,5,8
0.931372549019608,"2016-08-10 09:03:38","2016-08-10 09:10:29",1,"31cd28134deb6f4c63950c1de7f2d580","31cd28134deb6f4c63950c1de7f2d580","31cd28134deb6f4c63950c1de7f2d580",1,3.5,0,1,1,1,0,1,1,1,0,1,0,0,4,4,4,4,5,4,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,4,4,4,4,7,4,4,1,0,5,1,1,6.5
0.931372549019608,"2016-08-10 09:07:10","2016-08-10 09:11:02",1,"d600c60df6778fc5a7dcf156627ea7c7","d600c60df6778fc5a7dcf156627ea7c7","d600c60df6778fc5a7dcf156627ea7c7",14,3.5,3.5,0,3.5,3.5,0,14,14,14,14,14,3.5,14,6,4,4,2,2,2,6,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,6,6,6,6,6,6,0,0,7,6,6,14
0.931372549019608,"2016-08-10 09:04:36","2016-08-10 09:11:34",1,"4701addc15216e362d09236107465846","4701addc15216e362d09236107465846","4701addc15216e362d09236107465846",14,3.5,3.5,3.5,3.5,1,1,3.5,3.5,3.5,1,3.5,0,14,5,5,4,2,3,2,4,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,4,4,4,5,4,4,0,0,6,2,5,16
0.931372549019608,"2016-08-10 09:07:33","2016-08-10 09:12:20",1,"090043df37d36ac879755022dbb75f92","090043df37d36ac879755022dbb75f92","090043df37d36ac879755022dbb75f92",0,3.5,1,0,0,3.5,1,0,14,14,3.5,1,0,14,6,5,4,5,3,5,4,3,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,6,5,5,6,6,6,2,0,5,1,2,9
0.931372549019608,"2016-08-10 09:19:11","2016-08-10 09:24:10",1,"01f77132597c38a509f240da63e1f348","01f77132597c38a509f240da63e1f348","01f77132597c38a509f240da63e1f348",3.5,28,1,3.5,28,28,3.5,14,3.5,3.5,0,0,0,1,6,6,4,7,1,1,3,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,3,7,7,7,6,0,0,5,1,1,92
0.931372549019608,"2016-08-10 09:20:02","2016-08-10 09:24:25",1,"aee21e3a6ddfc504b2fcde65a8d6d732","aee21e3a6ddfc504b2fcde65a8d6d732","aee21e3a6ddfc504b2fcde65a8d6d732",14,3.5,1,1,3.5,3.5,3.5,14,3.5,3.5,1,3.5,0,14,5,5,4,5,4,5,4,6,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,4,4,4,4,6,5,5,3,5,8,5,6,16
0.931372549019608,"2016-08-10 09:28:34","2016-08-10 09:33:48",1,"738e74ec893a1b767b563cd936d86a99","738e74ec893a1b767b563cd936d86a99","738e74ec893a1b767b563cd936d86a99",14,3.5,1,1,1,3.5,0,3.5,3.5,3.5,1,3.5,0,14,6,5,3,3,3,2,5,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,2,2,2,6,5,5,0,0,9,1,2,10
0.931372549019608,"2016-08-10 09:34:16","2016-08-10 09:37:54",1,"9bc0a8c45371e2c333d465989266b7ca","9bc0a8c45371e2c333d465989266b7ca","9bc0a8c45371e2c333d465989266b7ca",1,3.5,1,1,3.5,3.5,0,14,3.5,14,3.5,1,0,1,6,4,4,4,2,5,3,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,6,1,1,7,3,7,1,0,5,1,2,12.5
0.931372549019608,"2016-08-10 09:34:15","2016-08-10 09:39:04",1,"bbdbf23f3c45f10fb29db9b5f2f2f58e","bbdbf23f3c45f10fb29db9b5f2f2f58e","bbdbf23f3c45f10fb29db9b5f2f2f58e",3.5,3.5,1,3.5,3.5,3.5,0,3.5,1,3.5,1,1,0,3.5,6,5,4,5,2,6,5,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,6,3,4,5,5,6,0,0,4,1,1,15
0.931372549019608,"2016-08-10 09:35:44","2016-08-10 09:40:08",1,"06e52cb3a221cb9b1360929123144b93","06e52cb3a221cb9b1360929123144b93","06e52cb3a221cb9b1360929123144b93",14,3.5,3.5,1,3.5,3.5,1,3.5,1,1,1,1,0,14,6,4,4,5,5,5,6,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,7,5,5,7,7,7,1,1,5,1,2,16
0.931372549019608,"2016-08-10 09:39:57","2016-08-10 09:44:49",1,"7712045aff3277b02cbe2ed14afb2f49","7712045aff3277b02cbe2ed14afb2f49","7712045aff3277b02cbe2ed14afb2f49",28,3.5,1,3.5,1,3.5,3.5,1,3.5,14,3.5,3.5,1,14,6,6,2,5,3,4,6,7,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,5,4,4,7,6,6,2,3,6,1,5,16
0.931372549019608,"2016-08-10 09:51:35","2016-08-10 09:54:33",1,"8641b86bdd6e38c2c29de36f24af31e7","8641b86bdd6e38c2c29de36f24af31e7","8641b86bdd6e38c2c29de36f24af31e7",3.5,1,14,3.5,0,3.5,3.5,3.5,14,14,3.5,3.5,1,14,4,5,5,4,4,3,4,5,NA,NA,NA,"Whether the animals had a good standard of living","How the product tastes",NA,NA,NA,5,7,3,3,6,6,6,3,4,7,6,5,25.5
0.931372549019608,"2016-08-10 09:43:28","2016-08-10 09:54:47",1,"0a1946a283a6f54c2e577b0c9646ff9a","0a1946a283a6f54c2e577b0c9646ff9a","0a1946a283a6f54c2e577b0c9646ff9a",3.5,14,0,1,3.5,3.5,0,3.5,1,14,14,3.5,0,14,6,6,4,5,3,5,5,5,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,3,3,2,7,6,6,0,0,5,1,5,22
0.931372549019608,"2016-08-10 10:03:27","2016-08-10 10:07:04",1,"7e066666778a469b6180fa3964555ef6","7e066666778a469b6180fa3964555ef6","7e066666778a469b6180fa3964555ef6",14,3.5,3.5,0,1,3.5,3.5,1,14,14,1,3.5,3.5,14,4,5,4,2,4,2,5,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,3,3,3,3,7,6,5,0,2,5,1,2,15
0.931372549019608,"2016-08-10 10:05:51","2016-08-10 10:11:57",1,"f1cf0770558bc3af2c3dafe6a2e5fc35","f1cf0770558bc3af2c3dafe6a2e5fc35","f1cf0770558bc3af2c3dafe6a2e5fc35",14,14,1,1,3.5,14,0,3.5,14,14,1,3.5,0,14,5,6,4,3,4,3,4,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,2,4,2,2,6,6,6,1,0,5,1,5,33.5
