"approximatePropCompleted","startDate","endDate","finished","MID","mTurkID","mTurkIDrepeat","FFQfreqDairy","FFQfreqChicken","FFQfreqTurkey","FFQfreqFish","FFQfreqPork","FFQfreqBeef","FFQfreqOther","FFQfreqEggs","FFQfreqFruit","FFQfreqVegetables","FFQfreqNuts","FFQfreqBeans","FFQfreqVegMeats","FFQfreqGrains","howOftenEatMeat","everEatenVeg","startVegDiet","endVegDiet","intentChangeFruitVeg","intentChangeMeat","ATDpurchContToSuff","ATDstandOfLive","ATDenviron","ATDreduceTrend","ATDhealthier","CONSIDprice","CONSIDnutrition","CONSIDhormones","CONSIDstandLiving","CONSIDtaste","CONSIDenviron","CONSIDother","CONSIDotherText","feelTherm","goalEliminateMeat","goalReduceMeat","location","female","highestEDU","highestEDUother","yearBorn","income","FFQtotalSumMeat"
0.902912621359223,"2016-06-24 08:54:22","2016-06-24 09:07:00",1,"d825cbedc5b1a5744768e2f5876f27fa","d825cbedc5b1a5744768e2f5876f27fa","d825cbedc5b1a5744768e2f5876f27fa",14,3.5,1,1,1,3.5,1,3.5,1,1,0,1,0,14,6,0,NA,NA,5,4,1,5,1,3,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,1,2,"Pennsylvania",0,2,NA,1984,7,11
0.902912621359223,"2016-06-24 09:02:19","2016-06-24 09:07:36",1,"df6389abb2a753c77dd0cd132ea87679","df6389abb2a753c77dd0cd132ea87679","df6389abb2a753c77dd0cd132ea87679",3.5,3.5,3.5,3.5,0,1,0,3.5,3.5,3.5,3.5,1,0,1,6,0,NA,NA,6,4,4,3,5,4,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,9,1,3,"Oregon",0,2,NA,1975,2,11.5
0.902912621359223,"2016-06-24 09:04:22","2016-06-24 09:08:39",1,"477f9171d9e389e336179fd1db330f97","477f9171d9e389e336179fd1db330f97","477f9171d9e389e336179fd1db330f97",3.5,3.5,1,3.5,3.5,3.5,3.5,1,14,3.5,3.5,1,1,3.5,6,0,NA,NA,4,4,4,3,4,4,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,5,1,3,"Pennsylvania",0,5,NA,1971,5,18.5
0.902912621359223,"2016-06-24 08:39:43","2016-06-24 09:10:10",1,"174a1ca58a889b6376b5b7312fd11f76","174a1ca58a889b6376b5b7312fd11f76","174a1ca58a889b6376b5b7312fd11f76",3.5,3.5,1,3.5,1,1,0,3.5,14,3.5,3.5,1,1,3.5,5,0,NA,NA,5,2,4,2,5,6,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,8,3,6,"Arizona",0,5,NA,1981,6,10
0.902912621359223,"2016-06-24 09:04:06","2016-06-24 09:11:29",1,"fe4d5d91f6e8074911f581c417189052","fe4d5d91f6e8074911f581c417189052","fe4d5d91f6e8074911f581c417189052",3.5,1,0,0,0,0,0,3.5,14,14,1,3.5,1,3.5,3,0,NA,NA,7,2,7,2,2,3,6,NA,"Nutritional content of the product",NA,NA,NA,"The environmental impacts of the product",NA,NA,8,5,7,"Maryland",1,5,NA,1988,9,1
0.902912621359223,"2016-06-24 09:05:26","2016-06-24 09:11:52",1,"7700102d03c9fa64f7f5ea4d948ac564","7700102d03c9fa64f7f5ea4d948ac564","7700102d03c9fa64f7f5ea4d948ac564",14,3.5,3.5,3.5,3.5,1,0,3.5,1,14,0,3.5,0,14,5,0,NA,NA,6,2,7,1,6,5,7,"Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,9,1,6,"Virginia",0,7,NA,1989,1,15
0.902912621359223,"2016-06-24 09:08:17","2016-06-24 09:13:27",1,"cbcb303556ebd49dbef614a374d14af8","cbcb303556ebd49dbef614a374d14af8","cbcb303556ebd49dbef614a374d14af8",3.5,3.5,0,1,0,1,0,3.5,14,3.5,1,3.5,0,14,5,0,NA,NA,6,3,6,1,7,6,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,5,7,"Florida",1,3,NA,1958,0,5.5
0.902912621359223,"2016-06-24 09:06:27","2016-06-24 09:13:49",1,"b2efa0af116fed76cce69903386b64dc","b2efa0af116fed76cce69903386b64dc","b2efa0af116fed76cce69903386b64dc",3.5,3.5,1,1,0,1,0,3.5,3.5,3.5,3.5,1,0,3.5,6,0,NA,NA,5,4,5,4,4,5,6,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,10,1,4,"New Mexico",0,1,NA,1944,2,6.5
0.902912621359223,"2016-06-24 09:01:11","2016-06-24 09:14:34",1,"71f6b3dab4fdc25f3e4a76ab5b6eab08","71f6b3dab4fdc25f3e4a76ab5b6eab08","71f6b3dab4fdc25f3e4a76ab5b6eab08",3.5,14,3.5,14,1,14,1,14,14,14,14,3.5,1,14,4,0,NA,NA,5,4,2,2,2,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,2,5,"Pennsylvania",1,5,NA,1981,10,47.5
0.902912621359223,"2016-06-24 09:12:13","2016-06-24 09:15:12",1,"2ba45a9d79a85dd4f05c55371ef9461c","2ba45a9d79a85dd4f05c55371ef9461c","2ba45a9d79a85dd4f05c55371ef9461c",14,3.5,1,3.5,0,3.5,3.5,3.5,28,28,3.5,3.5,3.5,3.5,5,0,NA,NA,5,2,6,1,6,6,6,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,10,4,7,"Minnesota",1,5,NA,1989,10,15
0.902912621359223,"2016-06-24 09:11:43","2016-06-24 09:16:40",1,"700818e673f8368eb9a2873211d32338","700818e673f8368eb9a2873211d32338","700818e673f8368eb9a2873211d32338",3.5,3.5,3.5,0,3.5,3.5,1,3.5,1,3.5,1,3.5,0,3.5,4,0,NA,NA,6,4,2,4,2,3,2,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,7,1,3,"New York",1,5,NA,1984,7,15
0.902912621359223,"2016-06-24 09:10:10","2016-06-24 09:17:55",1,"861247ee0458e456116772647cd88797","861247ee0458e456116772647cd88797","861247ee0458e456116772647cd88797",14,3.5,3.5,3.5,0,1,0,3.5,28,14,14,3.5,3.5,14,4,0,NA,NA,4,4,2,3,2,3,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,2,3,"New York",0,3,NA,1945,3,11.5
0.902912621359223,"2016-06-24 09:16:33","2016-06-24 09:21:41",1,"355b89b302e1ac02d46c21e3c8ca33d3","355b89b302e1ac02d46c21e3c8ca33d3","355b89b302e1ac02d46c21e3c8ca33d3",14,14,3.5,0,3.5,3.5,1,3.5,14,14,3.5,1,1,3.5,5,0,NA,NA,5,4,2,3,2,5,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,7,5,6,"North Carolina",1,5,NA,1971,3,25.5
0.902912621359223,"2016-06-24 09:14:57","2016-06-24 09:22:55",1,"9d3bc45766e7906858c2e73e90a7be02","9d3bc45766e7906858c2e73e90a7be02","9d3bc45766e7906858c2e73e90a7be02",14,3.5,3.5,3.5,3.5,3.5,0,3.5,14,14,3.5,3.5,0,14,6,0,NA,NA,4,4,2,5,3,3,5,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,8,1,3,"Texas",0,5,NA,1951,4,17.5
0.902912621359223,"2016-06-24 09:20:02","2016-06-24 09:25:53",1,"1742f2df1d9298c0531d4072442522bf","1742f2df1d9298c0531d4072442522bf","1742f2df1d9298c0531d4072442522bf",1,1,0,3.5,0,3.5,3.5,1,3.5,14,0,0,0,3.5,5,0,NA,NA,5,4,7,1,7,6,6,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,10,2,6,"Florida",NA,3,NA,1995,2,11.5
0.902912621359223,"2016-06-24 09:24:08","2016-06-24 09:25:55",1,"6626e9c1aa6e3f1d98ec198b135b75ce","6626e9c1aa6e3f1d98ec198b135b75ce","6626e9c1aa6e3f1d98ec198b135b75ce",3.5,14,3.5,3.5,14,1,3.5,14,1,1,1,0,0,0,5,0,NA,NA,6,4,4,3,2,7,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,9,3,7,"Tennessee",0,5,NA,1990,5,39.5
0.902912621359223,"2016-06-24 09:22:08","2016-06-24 09:31:31",1,"d250aa5d113f3539f272ae09b55bc6b7","d250aa5d113f3539f272ae09b55bc6b7","d250aa5d113f3539f272ae09b55bc6b7",14,14,3.5,1,1,1,1,3.5,3.5,3.5,1,3.5,0,14,6,0,NA,NA,4,4,3,4,3,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,2,5,"Oklahoma",0,5,NA,1994,2,21.5
0.902912621359223,"2016-06-24 09:28:18","2016-06-24 09:32:40",1,"8972a9b0afa407d10a5969b3b7b55fc9","8972a9b0afa407d10a5969b3b7b55fc9","8972a9b0afa407d10a5969b3b7b55fc9",14,1,1,3.5,0,0,0,3.5,14,14,1,1,14,14,2,0,NA,NA,4,4,2,2,2,2,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,5,5,"New York",1,6,NA,1975,10,5.5
0.902912621359223,"2016-06-24 09:31:21","2016-06-24 09:34:39",1,"583ed49565530c3bd210cd17a9820e10","583ed49565530c3bd210cd17a9820e10","583ed49565530c3bd210cd17a9820e10",14,3.5,1,1,1,1,0,3.5,3.5,3.5,3.5,3.5,3.5,28,4,0,NA,NA,5,4,5,3,2,4,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,1,5,"Georgia",1,5,NA,1975,2,7.5
0.902912621359223,"2016-06-24 09:28:27","2016-06-24 09:36:17",1,"483fe494bc306aae0a4a2214d1ed7ca5","483fe494bc306aae0a4a2214d1ed7ca5","483fe494bc306aae0a4a2214d1ed7ca5",28,3.5,3.5,0,3.5,3.5,0,3.5,14,3.5,3.5,1,0,14,6,0,NA,NA,4,4,3,2,2,3,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,10,1,3,"Kansas",1,3,NA,1974,5,14
0.902912621359223,"2016-06-24 09:33:07","2016-06-24 09:36:21",1,"0b1bdb253ddab0e3600c821253326875","0b1bdb253ddab0e3600c821253326875","0b1bdb253ddab0e3600c821253326875",3.5,14,1,14,14,3.5,3.5,14,3.5,14,14,14,1,14,6,0,NA,NA,4,4,6,1,6,4,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,2,3,"Pennsylvania",0,7,NA,1978,4,50
0.902912621359223,"2016-06-24 09:32:46","2016-06-24 09:36:40",1,"1c41e7db6900daeaeff88b1cc099d68b","1c41e7db6900daeaeff88b1cc099d68b","1c41e7db6900daeaeff88b1cc099d68b",14,3.5,3.5,1,1,3.5,3.5,3.5,14,14,3.5,3.5,3.5,14,5,0,NA,NA,4,4,5,4,5,5,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,2,6,"Kansas",0,3,NA,1977,1,16
0.902912621359223,"2016-06-24 09:33:12","2016-06-24 09:38:28",1,"db3f4fa687dd0144b240cf7282d69d3f","db3f4fa687dd0144b240cf7282d69d3f","db3f4fa687dd0144b240cf7282d69d3f",14,3.5,1,0,1,3.5,0,3.5,3.5,3.5,1,0,0,14,6,0,NA,NA,6,4,4,3,2,5,2,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,3,1,3,"Pennsylvania",1,3,NA,1987,3,9
0.902912621359223,"2016-06-24 09:35:55","2016-06-24 09:38:48",1,"c025d62774acfb1a8c0ba65afbdc886e","c025d62774acfb1a8c0ba65afbdc886e","c025d62774acfb1a8c0ba65afbdc886e",3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,6,0,NA,NA,7,7,7,1,7,7,7,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,10,7,7,"Tennessee",1,5,NA,1990,3,21
0.902912621359223,"2016-06-24 09:32:45","2016-06-24 09:39:02",1,"301be2ec99735695f5d7140aa11d4cb0","301be2ec99735695f5d7140aa11d4cb0","301be2ec99735695f5d7140aa11d4cb0",3.5,3.5,0,3.5,0,0,0,1,1,3.5,1,0,0,3.5,6,0,NA,NA,5,4,3,3,4,5,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,10,1,3,"Alabama",0,2,NA,1995,0,7
0.902912621359223,"2016-06-24 09:34:27","2016-06-24 09:39:35",1,"2de0407cd33da4136ede483013cd09d3","2de0407cd33da4136ede483013cd09d3","2de0407cd33da4136ede483013cd09d3",14,3.5,1,0,1,3.5,0,3.5,3.5,3.5,1,3.5,0,3.5,5,0,NA,NA,5,4,1,4,2,5,1,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,3,1,2,"Virginia",1,5,NA,1991,5,9
0.902912621359223,"2016-06-24 09:39:40","2016-06-24 09:42:58",1,"dd07bf062ae790efee9e2540d596694f","dd07bf062ae790efee9e2540d596694f","dd07bf062ae790efee9e2540d596694f",14,1,1,1,3.5,3.5,1,1,14,14,3.5,1,0,28,6,0,NA,NA,4,4,4,2,5,4,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,2,5,"Iowa",0,7,NA,1983,6,11
0.902912621359223,"2016-06-24 09:39:11","2016-06-24 09:42:58",1,"e11b3d62cfb016efb638c71da1b7d7f9","e11b3d62cfb016efb638c71da1b7d7f9","e11b3d62cfb016efb638c71da1b7d7f9",14,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,1,0,14,6,0,NA,NA,6,4,2,3,3,4,2,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,1,3,"Virginia",1,3,NA,1989,2,21
0.902912621359223,"2016-06-24 09:34:31","2016-06-24 09:44:38",1,"58380ae25c7d8d6b05635b17d418c3dd","58380ae25c7d8d6b05635b17d418c3dd","58380ae25c7d8d6b05635b17d418c3dd",3.5,3.5,1,3.5,3.5,3.5,1,14,1,14,3.5,3.5,0,14,6,0,NA,NA,5,3,4,2,3,3,4,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,1,3,"Michigan",NA,3,NA,1968,0,16
0.902912621359223,"2016-06-24 09:43:48","2016-06-24 09:47:02",1,"62eb32ffb32e5f637a06545188abf7a4","62eb32ffb32e5f637a06545188abf7a4","62eb32ffb32e5f637a06545188abf7a4",3.5,3.5,1,1,3.5,3.5,0,3.5,3.5,3.5,1,3.5,0,3.5,4,0,NA,NA,4,4,2,1,4,2,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,10,1,3,"California",0,2,NA,1992,3,12.5
0.902912621359223,"2016-06-24 09:45:45","2016-06-24 09:50:08",1,"857b10b3bd9b329baca7852cc988d5ff","857b10b3bd9b329baca7852cc988d5ff","857b10b3bd9b329baca7852cc988d5ff",3.5,3.5,3.5,3.5,3.5,3.5,0,3.5,3.5,3.5,3.5,1,3.5,3.5,4,0,NA,NA,5,4,4,5,4,5,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,7,3,5,"Virginia",1,5,NA,1978,9,17.5
0.902912621359223,"2016-06-24 09:51:49","2016-06-24 09:54:55",1,"bfe927f6c112ef7599f7bbf70343b9e5","bfe927f6c112ef7599f7bbf70343b9e5","bfe927f6c112ef7599f7bbf70343b9e5",14,1,1,0,1,1,0,3.5,0,0,3.5,0,0,14,2,0,NA,NA,4,4,4,2,6,2,4,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,3,6,6,"Washington",0,3,NA,1971,0,4
0.902912621359223,"2016-06-24 09:51:02","2016-06-24 09:55:19",1,"7ccda2b7156ee2c6a516a51558299a2c","7ccda2b7156ee2c6a516a51558299a2c","7ccda2b7156ee2c6a516a51558299a2c",3.5,1,0,1,1,3.5,0,1,3.5,3.5,1,1,0,3.5,6,0,NA,NA,5,4,4,3,2,5,5,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,6,1,5,"Indiana",1,3,NA,1993,0,6.5
0.902912621359223,"2016-06-24 09:52:27","2016-06-24 09:59:40",1,"1137e7883514f4a90e544bdc6f976b82","1137e7883514f4a90e544bdc6f976b82","1137e7883514f4a90e544bdc6f976b82",14,14,1,1,3.5,3.5,1,3.5,14,14,3.5,1,1,NA,6,1,"05/2015","07/2015",2,4,1,7,1,4,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,NA,1,3,"Alabama",1,6,NA,1991,1,24
0.902912621359223,"2016-06-24 09:54:22","2016-06-24 09:59:57",1,"19e4b6f3667654a43b2fe4242dff05ed","19e4b6f3667654a43b2fe4242dff05ed","19e4b6f3667654a43b2fe4242dff05ed",3.5,1,1,1,1,1,1,3.5,3.5,14,3.5,14,0,14,4,0,NA,NA,4,4,6,1,6,5,6,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,9,3,4,"Ohio",1,5,NA,1986,2,6
0.902912621359223,"2016-06-24 09:55:08","2016-06-24 10:01:41",1,"d1fd16ceb280205f85d76f6a547f12c6","d1fd16ceb280205f85d76f6a547f12c6","d1fd16ceb280205f85d76f6a547f12c6",1,3.5,3.5,3.5,3.5,3.5,0,3.5,3.5,14,1,1,0,1,6,0,NA,NA,4,4,4,5,5,6,5,"Price of the product",NA,NA,NA,NA,"The environmental impacts of the product",NA,NA,10,3,3,"Georgia",0,2,NA,1951,1,17.5
0.902912621359223,"2016-06-24 09:59:44","2016-06-24 10:03:49",1,"949ed48aa74967016d93cf7b82432f92","949ed48aa74967016d93cf7b82432f92","949ed48aa74967016d93cf7b82432f92",14,3.5,1,0,3.5,3.5,0,1,14,14,1,1,0,14,6,0,NA,NA,6,4,5,2,5,2,4,"Price of the product",NA,"Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,3,2,2,"Indiana",1,3,NA,1992,4,11.5
0.902912621359223,"2016-06-24 10:00:45","2016-06-24 10:05:12",1,"6b7e7959df8d6292745664221eb18e63","6b7e7959df8d6292745664221eb18e63","6b7e7959df8d6292745664221eb18e63",14,3.5,1,1,1,1,0,1,1,14,1,1,1,3.5,6,0,NA,NA,5,4,4,3,5,3,3,"Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,5,1,3,"Virginia",1,3,NA,1991,2,7.5
0.902912621359223,"2016-06-24 09:59:27","2016-06-24 10:06:01",1,"528b6197dcd5a5e0d701f04ba98a3cfd","528b6197dcd5a5e0d701f04ba98a3cfd","528b6197dcd5a5e0d701f04ba98a3cfd",3.5,1,1,3.5,3.5,3.5,3.5,14,14,14,3.5,3.5,0,3.5,5,0,NA,NA,5,4,1,4,3,3,5,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,2,1,3,"Arizona",0,5,NA,1983,6,16
0.902912621359223,"2016-06-24 09:58:15","2016-06-24 10:08:42",1,"24b4a3e7a4dd707aaa6ea9b1e7be32ba","24b4a3e7a4dd707aaa6ea9b1e7be32ba","24b4a3e7a4dd707aaa6ea9b1e7be32ba",14,14,3.5,14,3.5,3.5,14,1,14,3.5,28,3.5,1,3.5,4,0,NA,NA,4,5,4,4,3,3,5,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,6,4,3,"Ohio",0,5,NA,1985,5,52.5
0.902912621359223,"2016-06-24 10:06:32","2016-06-24 10:10:45",1,"63891f5d8f7e331a27da8151e5374cab","63891f5d8f7e331a27da8151e5374cab","63891f5d8f7e331a27da8151e5374cab",14,3.5,0,0,1,1,1,0,14,14,3.5,1,3.5,3.5,5,0,NA,NA,4,5,4,2,5,5,3,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,5,1,2,"Rhode Island",1,5,NA,1987,3,6.5
0.902912621359223,"2016-06-24 10:05:47","2016-06-24 10:11:21",1,"9ba076ef5f0b1e005a6be86f8bde0cae","9ba076ef5f0b1e005a6be86f8bde0cae","9ba076ef5f0b1e005a6be86f8bde0cae",14,3.5,1,1,1,3.5,0,0,3.5,14,3.5,3.5,0,14,6,0,NA,NA,6,2,5,2,7,4,6,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,2,6,"Ohio",0,5,NA,1972,0,10
0.902912621359223,"2016-06-24 10:09:12","2016-06-24 10:12:40",1,"f36aa8c530fa0e6043f2f0ec5d443823","f36aa8c530fa0e6043f2f0ec5d443823","f36aa8c530fa0e6043f2f0ec5d443823",1,28,28,1,1,14,0,0,28,28,1,28,14,3.5,6,0,NA,NA,7,4,7,1,7,4,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,2,1,4,"North Carolina",1,7,NA,1965,0,72
0.902912621359223,"2016-06-24 10:07:17","2016-06-24 10:16:41",1,"75d2627489adf46656eedbe10b7adf59","75d2627489adf46656eedbe10b7adf59","75d2627489adf46656eedbe10b7adf59",1,3.5,1,3.5,1,3.5,1,3.5,3.5,3.5,1,1,0,3.5,4,0,NA,NA,5,4,3,4,4,3,3,"Price of the product",NA,NA,NA,NA,"The environmental impacts of the product",NA,NA,7,2,3,"New York",1,3,NA,1963,8,13.5
0.902912621359223,"2016-06-24 10:08:17","2016-06-24 10:16:53",1,"fd545e2c69a3e442c24f044a64d6189e","fd545e2c69a3e442c24f044a64d6189e","fd545e2c69a3e442c24f044a64d6189e",14,3.5,3.5,1,3.5,3.5,3.5,14,14,14,3.5,3.5,1,14,6,0,NA,NA,6,4,4,4,2,2,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,1,"Oklahoma",1,5,NA,1973,9,18.5
0.902912621359223,"2016-06-24 10:19:17","2016-06-24 10:24:43",1,"890a36e23e8e87fc79ce999dc1e5f4d2","890a36e23e8e87fc79ce999dc1e5f4d2","890a36e23e8e87fc79ce999dc1e5f4d2",3.5,14,3.5,1,3.5,3.5,1,3.5,3.5,14,1,3.5,1,14,6,0,NA,NA,4,4,6,2,6,4,4,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,6,2,3,"Virginia",0,5,NA,1980,5,26.5
0.902912621359223,"2016-06-24 10:24:15","2016-06-24 10:27:25",1,"d2ee56ab5291d80986d7e9dfef9bcca2","d2ee56ab5291d80986d7e9dfef9bcca2","d2ee56ab5291d80986d7e9dfef9bcca2",3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,3.5,1,3.5,3.5,3.5,6,0,NA,NA,4,4,1,4,1,1,1,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,1,1,2,"Massachusetts",0,5,NA,1984,9,21
0.902912621359223,"2016-06-24 10:29:32","2016-06-24 10:32:28",1,"68e86aa905888ed8583feb51be10601c","68e86aa905888ed8583feb51be10601c","68e86aa905888ed8583feb51be10601c",3.5,3.5,1,3.5,3.5,3.5,1,3.5,3.5,1,3.5,1,0,14,6,0,NA,NA,6,4,1,6,2,5,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,1,"Iowa",1,5,NA,1989,3,16
0.902912621359223,"2016-06-24 10:25:43","2016-06-24 10:32:35",1,"accbaafd8cbc826daf8a5c1004ba8f97","accbaafd8cbc826daf8a5c1004ba8f97","accbaafd8cbc826daf8a5c1004ba8f97",14,3.5,1,1,3.5,3.5,0,3.5,14,3.5,3.5,3.5,0,3.5,6,0,NA,NA,4,4,2,6,2,4,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,10,2,2,"Kentucky",1,5,NA,1993,2,12.5
0.902912621359223,"2016-06-24 10:31:59","2016-06-24 10:36:19",1,"4f0fee1c44a28acadf61afadae4354b2","4f0fee1c44a28acadf61afadae4354b2","4f0fee1c44a28acadf61afadae4354b2",14,3.5,1,3.5,1,3.5,3.5,3.5,14,14,3.5,1,0,14,3,0,NA,NA,4,4,1,5,5,5,3,NA,"Nutritional content of the product",NA,NA,"How the product tastes",NA,NA,NA,2,2,5,"Arizona",0,5,NA,1966,10,16
0.902912621359223,"2016-06-24 10:35:21","2016-06-24 10:41:18",1,"7fa5f8d920b91d5a1622d902d17ec369","7fa5f8d920b91d5a1622d902d17ec369","7fa5f8d920b91d5a1622d902d17ec369",1,3.5,1,3.5,3.5,3.5,0,0,14,3.5,0,1,0,1,2,0,NA,NA,6,6,3,6,4,4,3,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,5,1,4,"North Carolina",1,3,NA,1990,1,15
0.902912621359223,"2016-06-24 10:38:07","2016-06-24 10:42:00",1,"1d9bd6d3771533f6ddd52b96889297e7","1d9bd6d3771533f6ddd52b96889297e7","1d9bd6d3771533f6ddd52b96889297e7",14,3.5,3.5,1,1,3.5,0,1,1,3.5,1,1,0,14,6,0,NA,NA,5,4,1,3,1,1,2,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,1,1,2,"Georgia",0,3,NA,1990,3,12.5
0.902912621359223,"2016-06-24 10:39:02","2016-06-24 10:42:02",1,"1d40f87cc43a6bdfb7f15845f25f6e80","1d40f87cc43a6bdfb7f15845f25f6e80","1d40f87cc43a6bdfb7f15845f25f6e80",14,14,3.5,1,3.5,1,0,1,3.5,3.5,3.5,0,0,3.5,6,0,NA,NA,5,4,6,1,4,4,6,"Price of the product",NA,NA,"Whether the animals had a good standard of living",NA,NA,NA,NA,10,1,2,"Florida",1,3,NA,1992,3,23
0.902912621359223,"2016-06-24 10:39:27","2016-06-24 10:45:06",1,"4701addc15216e362d09236107465846","4701addc15216e362d09236107465846","4701addc15216e362d09236107465846",14,3.5,1,3.5,1,3.5,3.5,3.5,3.5,14,1,3.5,1,14,6,0,NA,NA,4,3,2,3,2,4,2,"Price of the product","Nutritional content of the product",NA,NA,NA,NA,NA,NA,4,1,1,"Maryland",1,5,NA,1984,3,16
0.902912621359223,"2016-06-24 10:35:09","2016-06-24 10:46:02",1,"750c5dcc02d5d6abfabff61ce6927f6d","750c5dcc02d5d6abfabff61ce6927f6d","750c5dcc02d5d6abfabff61ce6927f6d",14,3.5,3.5,3.5,3.5,1,1,14,14,14,14,3.5,1,14,4,0,NA,NA,5,4,4,2,5,3,4,NA,"Nutritional content of the product","Whether the product is antibiotic and/or hormone free",NA,NA,NA,NA,NA,5,3,4,"Illinois",0,5,NA,1986,6,16
0.902912621359223,"2016-06-24 10:41:14","2016-06-24 10:47:58",1,"d7dda0b6f23057391eb20bcefbc382cd","d7dda0b6f23057391eb20bcefbc382cd","d7dda0b6f23057391eb20bcefbc382cd",0,3.5,1,3.5,3.5,3.5,0,14,14,14,14,0,0,1,6,0,NA,NA,4,4,6,2,2,3,2,NA,NA,NA,"Whether the animals had a good standard of living",NA,"The environmental impacts of the product",NA,NA,4,1,3,"Colorado",1,5,NA,1986,4,15
0.902912621359223,"2016-06-24 10:45:16","2016-06-24 10:49:15",1,"b18fcbd418be6775f6b7718830f370d5","b18fcbd418be6775f6b7718830f370d5","b18fcbd418be6775f6b7718830f370d5",3.5,3.5,3.5,1,3.5,3.5,1,3.5,14,14,14,3.5,0,14,5,0,NA,NA,4,4,4,2,5,4,4,NA,NA,"Whether the product is antibiotic and/or hormone free",NA,"How the product tastes",NA,NA,NA,5,3,4,"Texas",0,3,NA,1978,7,16
0.902912621359223,"2016-06-24 10:31:37","2016-06-24 10:50:12",1,"335c9c78cf746f5b767576716553294c","335c9c78cf746f5b767576716553294c","335c9c78cf746f5b767576716553294c",3.5,3.5,1,1,1,3.5,0,1,1,3.5,1,3.5,0,3.5,6,0,NA,NA,5,3,5,4,4,3,7,"Price of the product",NA,NA,NA,"How the product tastes",NA,NA,NA,8,1,5,"South Carolina",1,6,NA,1979,3,10
